shrimp,almonds,avocado,vegetables mix,green grapes,whole weat flour,yams,cottage cheese,energy drink,tomato juice,low fat yogurt,green tea,honey,salad,mineral water,salmon,antioxydant juice,frozen smoothie,spinach,olive oil
105,20,51,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
22,41,37,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,106,34,50,44,58,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,21,25,49,54,23,39,21,41,28,45,36,28,19,12,5,2,0,2,
42,20,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,97,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,98,68,23,4,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
59,114,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
112,21,103,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
80,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
53,86,103,16,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,57,111,112,66,5,70,88,62,55,45,36,28,19,12,5,2,0,2,
98,69,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
70,23,109,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
92,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,62,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,113,97,65,21,44,94,68,62,55,45,36,28,19,12,5,2,0,2,
87,53,97,68,34,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
113,68,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,29,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,69,99,29,23,44,53,68,62,55,45,36,28,19,12,5,2,0,2,
104,69,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,26,34,40,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
21,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
89,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,70,35,56,84,49,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,89,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
59,23,40,11,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
53,101,47,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,53,69,88,54,38,47,67,42,55,45,36,28,19,12,5,2,0,2,
50,106,69,65,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,23,108,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,35,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,47,105,95,14,41,74,34,81,32,31,36,28,19,12,5,2,0,2,
98,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
70,46,62,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,70,68,111,19,23,39,68,62,55,45,36,28,19,12,5,2,0,2,
71,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,70,96,15,23,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,98,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
83,46,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
114,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
87,80,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
17,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,41,62,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,97,107,98,40,37,18,92,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
97,79,34,94,30,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,46,62,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,70,68,79,23,40,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,47,104,68,92,65,73,1,62,55,45,36,28,19,12,5,2,0,2,
14,35,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
47,31,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,70,22,60,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
90,38,92,99,42,59,69,68,62,55,45,36,28,19,12,5,2,0,2,
37,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
87,53,97,79,8,74,29,91,62,55,45,36,28,19,12,5,2,0,2,
54,98,69,67,44,20,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
90,38,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
64,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
87,14,58,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,70,96,63,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
81,53,89,79,20,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,115,22,78,34,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,90,34,28,55,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
65,71,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,70,34,29,38,37,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,74,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,47,69,95,65,41,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,15,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,91,109,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
38,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
79,15,36,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,114,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,41,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,38,73,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,45,112,15,40,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,13,46,51,66,65,33,16,50,55,45,36,28,19,12,5,2,0,2,
53,31,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
45,35,19,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,70,33,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,106,97,68,92,54,21,24,37,55,45,36,28,19,12,5,2,0,2,
86,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,87,94,68,6,80,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,55,97,68,65,34,39,37,66,45,45,36,28,19,12,5,2,0,2,
42,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,97,68,34,107,23,36,61,62,55,45,36,28,19,12,5,2,0,2,
98,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,95,96,34,75,29,35,76,51,55,45,36,28,19,12,5,2,0,2,
56,49,56,93,50,90,64,18,62,55,45,36,28,19,12,5,2,0,2,
56,87,52,112,66,23,57,68,62,55,45,36,28,19,12,5,2,0,2,
24,41,73,31,59,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
16,28,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,70,14,24,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,0,14,20,59,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,95,46,67,14,83,33,24,62,55,45,36,28,19,12,5,2,0,2,
58,95,111,111,21,49,18,68,62,55,45,36,28,19,12,5,2,0,2,
36,30,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,47,104,68,23,89,73,79,43,14,45,36,28,19,12,5,2,0,2,
56,57,104,68,48,34,49,54,64,37,42,36,28,19,12,5,2,0,2,
37,15,22,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,95,97,34,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
45,70,57,29,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
87,70,77,58,22,79,32,48,35,73,38,36,28,19,12,5,2,0,2,
58,95,69,79,34,15,8,90,41,55,45,36,28,19,12,5,2,0,2,
54,70,85,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,47,80,96,86,17,43,74,53,67,37,30,28,19,12,5,2,0,2,
70,23,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,53,97,78,107,33,31,68,62,55,45,36,28,19,12,5,2,0,2,
107,53,62,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,98,69,111,15,55,47,68,62,55,45,36,28,19,12,5,2,0,2,
53,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,28,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,35,54,23,40,20,11,73,50,55,45,36,28,19,12,5,2,0,2,
87,98,68,34,23,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,13,79,40,96,49,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,80,34,15,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,53,82,96,54,28,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,87,104,78,22,40,28,80,39,46,45,36,28,19,12,5,2,0,2,
53,41,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
30,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,98,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
56,98,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
22,23,27,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
64,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,15,62,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,98,69,95,65,10,43,32,62,55,45,36,28,19,12,5,2,0,2,
71,35,85,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,95,66,14,34,82,47,68,62,55,45,36,28,19,12,5,2,0,2,
45,98,22,78,21,40,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,95,37,57,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,83,96,67,77,49,69,68,62,55,45,36,28,19,12,5,2,0,2,
80,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,80,34,40,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,38,62,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,42,47,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,53,97,34,40,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
97,67,68,35,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,87,69,34,10,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,55,46,104,15,21,47,92,58,55,45,36,28,19,12,5,2,0,2,
50,70,78,35,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
70,15,51,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,0,28,19,82,101,47,68,62,55,45,36,28,19,12,5,2,0,2,
107,44,69,67,34,15,13,22,37,34,29,36,28,19,12,5,2,0,2,
58,70,112,113,59,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,98,66,21,34,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,70,34,50,77,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
16,52,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,57,114,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,98,69,0,86,72,46,73,62,55,45,36,28,19,12,5,2,0,2,
71,109,34,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
86,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,34,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
67,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
70,11,76,90,2,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,97,0,34,40,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
97,14,93,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,113,82,34,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,114,87,29,23,42,57,68,62,55,45,36,28,19,12,5,2,0,2,
50,14,22,40,28,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,97,68,25,29,2,94,68,62,55,45,36,28,19,12,5,2,0,2,
36,41,45,28,20,31,47,68,62,55,45,36,28,19,12,5,2,0,2,
107,106,69,34,8,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
70,104,62,50,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,97,0,19,49,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,62,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,57,22,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,41,51,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,15,22,102,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,83,97,68,107,20,68,68,62,55,45,36,28,19,12,5,2,0,2,
48,83,69,23,104,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,108,97,67,107,74,94,48,62,55,45,36,28,19,12,5,2,0,2,
14,98,69,95,41,40,56,56,62,55,45,36,28,19,12,5,2,0,2,
15,51,45,61,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,63,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
70,37,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
79,37,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,28,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
37,35,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,52,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,97,68,0,34,74,23,68,62,55,45,36,28,19,12,5,2,0,2,
24,41,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
16,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
80,35,14,50,102,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,106,52,34,29,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
27,35,22,61,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,26,34,40,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
113,28,106,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,69,37,20,55,42,69,68,62,55,45,36,28,19,12,5,2,0,2,
56,57,97,68,23,76,33,68,62,55,45,36,28,19,12,5,2,0,2,
83,70,37,91,82,101,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,81,97,65,14,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,35,37,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,38,92,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,83,104,102,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,53,97,68,37,64,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,70,96,67,76,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,35,40,2,59,106,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,47,53,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,47,52,67,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,15,60,63,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
70,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,35,6,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
81,41,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
37,35,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
97,38,70,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
74,21,115,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,35,40,28,49,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
3,36,22,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
53,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
111,98,69,78,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,47,34,52,37,59,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,57,69,79,23,37,94,68,62,55,45,36,28,19,12,5,2,0,2,
24,98,113,39,86,44,69,68,62,55,45,36,28,19,12,5,2,0,2,
13,78,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,41,36,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,53,69,78,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,63,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
81,98,95,83,104,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,95,78,21,34,38,62,42,62,55,45,36,28,19,12,5,2,0,2,
85,53,113,67,97,83,67,40,35,55,45,36,28,19,12,5,2,0,2,
83,98,60,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,70,34,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,21,102,79,46,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
45,108,56,96,66,67,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,70,28,37,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
97,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,57,97,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,93,100,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
45,23,94,110,80,66,87,62,72,55,45,36,28,19,12,5,2,0,2,
113,70,3,67,14,29,23,32,62,55,45,36,28,19,12,5,2,0,2,
56,35,40,36,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,3,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,14,34,50,31,62,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,74,62,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
1,23,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,98,40,50,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
16,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,87,69,79,34,103,29,24,88,55,45,36,28,19,12,5,2,0,2,
24,81,69,78,5,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
52,54,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,47,80,67,34,29,23,40,62,55,45,36,28,19,12,5,2,0,2,
54,70,68,34,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,28,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,70,22,50,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
111,98,78,14,23,40,94,56,62,55,45,36,28,19,12,5,2,0,2,
87,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,70,34,52,29,44,31,56,62,55,45,36,28,19,12,5,2,0,2,
107,49,35,106,11,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,13,75,29,36,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,63,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
74,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,70,89,111,15,49,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,15,22,61,16,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,70,22,95,65,75,55,22,62,55,45,36,28,19,12,5,2,0,2,
71,101,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,81,13,111,29,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,71,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,3,68,21,84,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,97,34,61,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,53,97,68,23,7,40,73,70,37,62,36,28,19,12,5,2,0,2,
95,81,69,34,15,74,29,92,51,55,45,36,28,19,12,5,2,0,2,
56,57,46,104,93,75,7,93,28,37,30,34,28,19,12,5,2,0,2,
22,26,34,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,105,69,23,37,67,69,68,62,55,45,36,28,19,12,5,2,0,2,
38,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
56,98,69,35,34,29,74,42,51,55,45,36,28,19,12,5,2,0,2,
95,47,105,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,57,46,51,108,66,81,68,62,55,45,36,28,19,12,5,2,0,2,
95,70,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,53,97,95,37,105,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,83,69,95,65,34,79,7,26,21,45,36,28,19,12,5,2,0,2,
14,80,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
64,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,69,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
70,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
111,70,78,79,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
113,70,34,15,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,41,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,98,113,68,23,75,55,22,44,30,55,47,28,19,12,5,2,0,2,
71,69,89,50,28,42,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,79,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,98,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,70,96,88,77,21,66,56,62,55,45,36,28,19,12,5,2,0,2,
48,113,52,68,23,65,73,1,38,79,29,36,28,19,12,5,2,0,2,
53,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,49,97,75,34,51,23,91,51,55,45,36,28,19,12,5,2,0,2,
56,53,78,35,21,11,97,68,62,55,45,36,28,19,12,5,2,0,2,
111,70,78,29,44,49,69,68,62,55,45,36,28,19,12,5,2,0,2,
108,20,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
79,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,53,37,79,49,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,47,52,103,93,66,63,41,32,78,16,16,21,10,12,5,2,0,2,
113,17,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
22,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,13,56,51,108,66,3,62,0,53,24,18,28,19,12,5,2,0,2,
111,90,1,70,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,41,100,42,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,23,94,110,50,89,34,0,62,55,45,36,28,19,12,5,2,0,2,
71,14,79,40,44,101,57,68,62,55,45,36,28,19,12,5,2,0,2,
74,35,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,95,46,34,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,35,114,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,44,94,45,106,104,64,72,0,9,14,17,28,19,12,5,2,0,2,
58,53,69,21,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
47,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
22,104,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
111,79,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
70,36,51,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,57,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,52,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
97,67,68,0,49,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,84,27,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,113,78,35,57,74,39,73,51,55,45,36,28,19,12,5,2,0,2,
